CurveSurface,CurveType,Name,ID,Datum,Relative Curve,RiskMetrics Link,Term Interp,Time Interp,CurveUnit,Surface,
,,,,,,,,,,0,0.02,
,Index,C45703010_NASDAQ_IMKTA_0,C45703010_NASDAQ_IMKTA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,25.99,
,Index,C45715310_NYSE_IM_0,C45715310_NYSE_IM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,27.94,
,Index,C45718710_NYSE_INGR_0,C45718710_NYSE_INGR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,80.01,
,Index,C45746120_NYSE_IRC_0,C45746120_NYSE_IRC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,10.4,
,Index,C45764220_NASDAQ_INOD_0,C45764220_NASDAQ_INOD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.09,
,Index,C45765U10_NASDAQ_NSIT_0,C45765U10_NASDAQ_NSIT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,25.74,
,Index,C45766010_NASDAQ_INSV_0,C45766010_NASDAQ_INSV_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.305,
,Index,C45766930_NASDAQ_INSM_0,C45766930_NASDAQ_INSM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,14.69,
,Index,C45769N10_NASDAQ_ISSC_0,C45769N10_NASDAQ_ISSC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,5.3,
,Index,C45772B10_NASDAQ_IVDN_0,C45772B10_NASDAQ_IVDN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.87,
,Index,C45772F10_NYSE_IPHI_0,C45772F10_NYSE_IPHI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,14.96,
,Index,C45773Y10_NASDAQ_INWK_0,C45773Y10_NASDAQ_INWK_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,8.41,
,Index,C45774N10_NASDAQ_IPHS_0,C45774N10_NASDAQ_IPHS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,58.96,
,Index,C45774W10_NASDAQ_IIIN_0,C45774W10_NASDAQ_IIIN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,24.04,
,Index,C45776L30_NASDAQ_INVA_0,C45776L30_NASDAQ_INVA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,6.0E-4,
,Index,C45777R10_NASDAQ_INHC_0,C45777R10_NASDAQ_INHC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0030,
,Index,C45778Q10_NYSE_NSP_0,C45778Q10_NYSE_NSP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,29.89,
,Index,C45779A30_AMEX_NSPR_0,C45779A30_AMEX_NSPR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.36,
,Index,C45779L10_AMEX_IFMI_0,C45779L10_AMEX_IFMI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.05,
,Index,C45784P10_NASDAQ_PODD_0,C45784P10_NASDAQ_PODD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,35.93,
,Index,C45811810_NASDAQ_IDTI_0,C45811810_NASDAQ_IDTI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,16.7,
,Index,C45812P10_NASDAQ_ISSI_0,C45812P10_NASDAQ_ISSI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,14.94,
,Index,C45812Y20_NASDAQ_ISSM_0,C45812Y20_NASDAQ_ISSM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.1706,
,Index,C45814010_NASDAQ_INTC_0,C45814010_NASDAQ_INTC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,35.33,
,Index,C45817310_NASDAQ_IPCI_0,C45817310_NASDAQ_IPCI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.52,
,Index,C45822P10_NYSE_TEG_0,C45822P10_NYSE_TEG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,68.27,
,Index,C45822R10_NASDAQ_IGXT_0,C45822R10_NASDAQ_IGXT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.5001,
,Index,C45824V20_NASDAQ_INSY_0,C45824V20_NASDAQ_INSY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,33.5,
,Index,C45825N10_NASDAQ_IQNT_0,C45825N10_NASDAQ_IQNT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,12.52,
,Index,C45833410_NASDAQ_IPAR_0,C45833410_NASDAQ_IPAR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,29.5,
,Index,C45841N10_NASDAQ_IBKR_0,C45841N10_NASDAQ_IBKR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,23.93,
,Index,C45841V10_NASDAQ_ININ_0,C45841V10_NASDAQ_ININ_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,44.22,
,Index,C45848820_NASDAQ_ICLD_0,C45848820_NASDAQ_ICLD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,4.92,
,Index,C45857P50_NYSE_IHG_0,C45857P50_NYSE_IHG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,36.84,
,Index,C45866530_NASDAQ_TILE_0,C45866530_NASDAQ_TILE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,17.16,
,Index,C45866F10_NYSE_ICE_0,C45866F10_NYSE_ICE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,187.44,
,Index,C45867G10_NASDAQ_IDCC_0,C45867G10_NASDAQ_IDCC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,43.97,
,Index,C45882D10_NASDAQ_IMI_0,C45882D10_NASDAQ_IMI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.42,
,Index,C45884X10_NASDAQ_ITMN_0,C45884X10_NASDAQ_ITMN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,73.52,
,Index,C45885A30_NASDAQ_INAP_0,C45885A30_NASDAQ_INAP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,6.73,
,Index,C45904410_NASDAQ_IBOC_0,C45904410_NASDAQ_IBOC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,26.57,
,Index,C45920010_NYSE_IBM_0,C45920010_NYSE_IBM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,190.14,
,Index,C45972C10_NASDAQ_INIS_0,C45972C10_NASDAQ_INIS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.045,
,Index,C45982420_NASDAQ_ITSI_0,C45982420_NASDAQ_ITSI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.25,
,Index,C45990210_NYSE_IGT_0,C45990210_NYSE_IGT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,16.67,
,Index,C46014610_NYSE_IP_0,C46014610_NYSE_IP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,49.05,
,Index,C46025410_NYSE_IRF_0,C46025410_NYSE_IRF_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,39.54,
,Index,C46032120_NYSE_ISH_0,C46032120_NYSE_ISH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,20.05,
,Index,C46033520_NASDAQ_ISCA_0,C46033520_NASDAQ_ISCA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,33.01,
,Index,C46037810_NASDAQ_ISCO_0,C46037810_NASDAQ_ISCO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.093,
,Index,C46058Y10_NASDAQ_GEEK_0,C46058Y10_NASDAQ_GEEK_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.63,
,Index,C46059T10_NASDAQ_IIJI_0,C46059T10_NASDAQ_IIJI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,10.189,
,Index,C46069010_NYSE_IPG_0,C46069010_NYSE_IPG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,19.38,
,Index,C46069S10_NASDAQ_ISIL_0,C46069S10_NASDAQ_ISIL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,15.62,
,Index,C46095110_NYSE_IOC_0,C46095110_NYSE_IOC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,61.15,
,Index,C46113M10_NASDAQ_IILG_0,C46113M10_NASDAQ_IILG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,21.19,
,Index,C46114710_AMEX_INTT_0,C46114710_AMEX_INTT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,5.49,
,Index,C46114810_NASDAQ_IVAC_0,C46114810_NASDAQ_IVAC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,6.9,
,Index,C46116V10_NASDAQ_INTL_0,C46116V10_NASDAQ_INTL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,18.82,
,Index,C46118H10_NYSE_IL_0,C46118H10_NYSE_IL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,8.6,
,Index,C46120310_NYSE_IVC_0,C46120310_NYSE_IVC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,14.06,
,Index,C46120E60_NASDAQ_ISRG_0,C46120E60_NASDAQ_ISRG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,466.78,
,Index,C46121210_NASDAQ_SNAK_0,C46121210_NASDAQ_SNAK_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,11.16,
,Index,C46121E20_NASDAQ_INTZ_0,C46121E20_NASDAQ_INTZ_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.0,
,Index,C46121Y10_NYSE_IPI_0,C46121Y10_NYSE_IPI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,15.1,
,Index,C46123D20_NYSE_INVN_0,C46123D20_NYSE_INVN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,24.49,
,Index,C46131B10_NYSE_IVR_0,C46131B10_NYSE_IVR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,17.4,
,Index,C46131H10_NYSE_VVR_0,C46131H10_NYSE_VVR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,4.81,
,Index,C46132E10_AMEX_VKI_0,C46132E10_AMEX_VKI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,11.21,
,Index,C46133G10_NYSE_IQI_0,C46133G10_NYSE_IQI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,12.19,
,Index,C46146L10_NASDAQ_ISBC_0,C46146L10_NASDAQ_ISBC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,10.65,
,Index,C46173010_NYSE_IRET_0,C46173010_NYSE_IRET_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,8.49,
,Index,C46183W10_NASDAQ_INVU_0,C46183W10_NASDAQ_INVU_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.86,
,Index,C46204410_NYSE_IO_0,C46204410_NYSE_IO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.32,
,Index,C46261V10_NASDAQ_IPAS_0,C46261V10_NASDAQ_IPAS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.14,
,Index,C46267Q20_NYSE_IRE_0,C46267Q20_NYSE_IRE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,16.83,
,Index,C46269C10_NASDAQ_IRDM_0,C46269C10_NASDAQ_IRDM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,9.14,
,Index,C46272610_NASDAQ_IRBT_0,C46272610_NASDAQ_IRBT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,33.07,
,Index,C46284610_NYSE_IRM_0,C46284610_NYSE_IRM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,36.2,
,Index,C46301310_NASDAQ_ICPW_0,C46301310_NASDAQ_ICPW_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.3051,
,Index,C46333X10_NASDAQ_IRWD_0,C46333X10_NASDAQ_IRWD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,12.86,
,Index,C46433010_NASDAQ_ISIS_0,C46433010_NASDAQ_ISIS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,38.55,
,Index,C46489V10_AMEX_ISR_0,C46489V10_AMEX_ISR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.33,
,Index,C46503620_NASDAQ_ISCHY_0,C46503620_NASDAQ_ISCHY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,7.517,
,Index,C46535310_NASDAQ_TALK_0,C46535310_NASDAQ_TALK_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0050,
,Index,C46564T10_AMEX_ITI_0,C46564T10_AMEX_ITI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.78,
,Index,C46571710_NASDAQ_ITOCY_0,C46571710_NASDAQ_ITOCY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,25.791,
,Index,C46574110_NASDAQ_ITRI_0,C46574110_NASDAQ_ITRI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,42.88,
,Index,C46579050_NASDAQ_IVAN_0,C46579050_NASDAQ_IVAN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.0799,
,Index,C46600W10_NASDAQ_IXYS_0,C46600W10_NASDAQ_IXYS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,12.04,
,Index,C46603210_NASDAQ_JJSF_0,C46603210_NASDAQ_JJSF_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,96.14,
,Index,C46603N20_NASDAQ_IZEA_0,C46603N20_NASDAQ_IZEA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.3683,
,Index,C46609020_NASDAQ_JASO_0,C46609020_NASDAQ_JASO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,10.4,
,Index,C46612J50_NASDAQ_JDSU_0,C46612J50_NASDAQ_JDSU_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,11.75,
,Index,C46616G10_NASDAQ_JABA_0,C46616G10_NASDAQ_JABA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.023,
,Index,C46626D10_NASDAQ_NILSY_0,C46626D10_NASDAQ_NILSY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,20.276,
,Index,C46629U10_NYSE_JMP_0,C46629U10_NYSE_JMP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,6.67,
,Index,C46631310_NYSE_JBL_0,C46631310_NYSE_JBL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,21.41,
,Index,C46636710_NASDAQ_JACK_0,C46636710_NASDAQ_JACK_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,61.78,
,Index,C46981410_NYSE_JEC_0,C46981410_NYSE_JEC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,53.78,
,Index,C47012E10_NASDAQ_JAKK_0,C47012E10_NASDAQ_JAKK_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,7.2,
,Index,C47023A30_NASDAQ_JMBA_0,C47023A30_NASDAQ_JMBA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,14.75,
,Index,C47102X10_NYSE_JNS_0,C47102X10_NYSE_JNS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,12.05,
,Index,C47110910_NYSE_JAH_0,C47110910_NYSE_JAH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,60.8,
,Index,C47200B10_NYSE_JMI_0,C47200B10_NYSE_JMI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.3,
,Index,C47215P10_NASDAQ_JD_0,C47215P10_NASDAQ_JD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,29.13,
,Index,C47714310_NASDAQ_JBLU_0,C47714310_NASDAQ_JBLU_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,12.47,
,Index,C47759T10_NYSE_JKS_0,C47759T10_NYSE_JKS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,33.28,
,Index,C47760A10_NASDAQ_JIVE_0,C47760A10_NASDAQ_JIVE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,6.89,
,Index,C47783910_NYSE_JBT_0,C47783910_NYSE_JBT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,29.56,
,Index,C47816010_NYSE_JNJ_0,C47816010_NYSE_JNJ_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,104.05,
,Index,C47836610_NYSE_JCI_0,C47836610_NYSE_JCI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,47.73,
,Index,C48019R10_NYSE_JONE_0,C48019R10_NYSE_JONE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,18.32,
,Index,C48020Q10_NYSE_JLL_0,C48020Q10_NYSE_JLL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,132.76,
,Index,C48023P10_NASDAQ_JSDA_0,C48023P10_NASDAQ_JSDA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.47,
,Index,C48113010_NYSE_JRN_0,C48113010_NYSE_JRN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,10.28,
,Index,C48116510_NYSE_JOY_0,C48116510_NYSE_JOY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,59.93,
,Index,C48123V10_NASDAQ_JCOM_0,C48123V10_NASDAQ_JCOM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,52.3,
,Index,C48213W10_NYSE_JE_0,C48213W10_NYSE_JE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,5.66,
,Index,C48238T10_NYSE_KAR_0,C48238T10_NYSE_KAR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,30.73,
,Index,C48241A10_NYSE_KB_0,C48241A10_NYSE_KB_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,40.39,
,Index,C48242W10_NYSE_KBR_0,C48242W10_NYSE_KBR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,21.62,
,Index,C48248010_NASDAQ_KLAC_0,C48248010_NASDAQ_KLAC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,78.65,
,Index,C48248M10_NYSE_KKR_0,C48248M10_NYSE_KKR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,22.5,
,Index,C48256410_NYSE_KMG_0,C48256410_NYSE_KMG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,16.61,
,Index,C48268K10_NYSE_KT_0,C48268K10_NYSE_KT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,17.24,
,Index,C48273U10_NYSE_LRN_0,C48273U10_NYSE_LRN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,18.31,
,Index,C48274B10_NASDAQ_KUTV_0,C48274B10_NASDAQ_KUTV_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.64,
,Index,C48282T10_NYSE_KAI_0,C48282T10_NYSE_KAI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,40.56,
,Index,C48343P10_NASDAQ_KALO_0,C48343P10_NASDAQ_KALO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0611,
,Index,C48354810_NYSE_KAMN_0,C48354810_NYSE_KAMN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,40.78,
,Index,C48370910_NASDAQ_KNDI_0,C48370910_NASDAQ_KNDI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,16.65,
,Index,C48517030_NYSE_KSU_0,C48517030_NYSE_KSU_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,116.09,
,Index,C48553730_NASDAQ_KCRPY_0,C48553730_NASDAQ_KCRPY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,41.31,
,Index,C48586510_NYSE_KATE_0,C48586510_NYSE_KATE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,31.15,
,Index,C48602610_NASDAQ_KATY_0,C48602610_NASDAQ_KATY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.3,
,Index,C48660610_NYSE_KYN_0,C48660610_NYSE_KYN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,40.49,
,Index,C48660Q10_NYSE_KED_0,C48660Q10_NYSE_KED_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,38.52,
,Index,C48666K10_NYSE_KBH_0,C48666K10_NYSE_KBH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,17.11,
,Index,C48668E10_NASDAQ_KCAP_0,C48668E10_NASDAQ_KCAP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,8.35,
,Index,C48783610_NYSE_K_0,C48783610_NYSE_K_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,64.44,
,Index,C48815220_NASDAQ_KELYA_0,C48815220_NASDAQ_KELYA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,17.6,
,Index,C48840110_NYSE_KMPR_0,C48840110_NYSE_KMPR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,35.93,
,Index,C48917010_NYSE_KMT_0,C48917010_NYSE_KMT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,43.98,
,Index,C48939810_NYSE_KW_0,C48939810_NYSE_KW_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,26.24,
,Index,C49205130_NASDAQ_KPELY_0,C49205130_NASDAQ_KPELY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,17.204,
,Index,C49251510_NASDAQ_KERX_0,C49251510_NASDAQ_KERX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,15.11,
,Index,C49271M10_NASDAQ_GMCR_0,C49271M10_NASDAQ_GMCR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,129.34,
,Index,C49291410_NYSE_KEG_0,C49291410_NYSE_KEG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,5.67,
,Index,C49314410_NASDAQ_KTCC_0,C49314410_NASDAQ_KTCC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,10.54,
,Index,C49372310_NASDAQ_KEYW_0,C49372310_NASDAQ_KEYW_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.15,
,Index,C49373210_NASDAQ_KFRC_0,C49373210_NASDAQ_KFRC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,19.88,
,Index,C49427410_NASDAQ_KBALB_0,C49427410_NASDAQ_KBALB_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,16.41,
,Index,C49427F10_NYSE_KRC_0,C49427F10_NYSE_KRC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,63.52,
